 TIME             FUK             MAJO            INU             NE93            BJT             MA2             XAN             ULN             SHR             MDJ             INCN      
      69.000 -0.12155855E-09 -0.39228459E-07 -0.28689985E-08  0.30257197E-10 -0.47534056E-11 -0.88676108E-11 -0.36738957E-11  0.20102124E-11 -0.11688829E-08  0.16486264E-09 -0.77864858E-10
      70.000 -0.13002397E-09 -0.43275909E-07 -0.30302775E-08  0.32458276E-10 -0.51185180E-11 -0.94776840E-11 -0.39809702E-11  0.21734754E-11 -0.12565675E-08  0.17597437E-09 -0.83380449E-10
      71.000 -0.13959969E-09 -0.46806061E-07 -0.31920715E-08  0.34902236E-10 -0.55022823E-11 -0.10082375E-10 -0.43076806E-11  0.23445773E-11 -0.13496430E-08  0.18810772E-09 -0.89179359E-10
      72.000 -0.14985384E-09 -0.49710441E-07 -0.33668210E-08  0.37479389E-10 -0.58938489E-11 -0.10771757E-10 -0.46510195E-11  0.25257564E-11 -0.14502762E-08  0.20178090E-09 -0.95451587E-10
      73.000 -0.15998191E-09 -0.52079527E-07 -0.35475932E-08  0.40071461E-10 -0.63085567E-11 -0.11532915E-10 -0.50138269E-11  0.27193814E-11 -0.15560724E-08  0.21573119E-09 -0.10206569E-09
      74.000 -0.17048090E-09 -0.53916702E-07 -0.37024697E-08  0.42804080E-10 -0.67591757E-11 -0.12273431E-10 -0.54007670E-11  0.29238479E-11 -0.16649641E-08  0.22946401E-09 -0.10884356E-09
      75.000 -0.18223802E-09 -0.54951149E-07 -0.38599388E-08  0.45810481E-10 -0.72310286E-11 -0.13009328E-10 -0.58103833E-11  0.31374459E-11 -0.17798872E-08  0.24436505E-09 -0.11594696E-09
      76.000 -0.19476375E-09 -0.54835845E-07 -0.42017889E-08  0.48967617E-10 -0.77123056E-11 -0.13839411E-10 -0.62393531E-11  0.33626395E-11 -0.19036761E-08  0.26100213E-09 -0.12358574E-09
      77.000 -0.20716069E-09 -0.53451080E-07 -0.49961907E-08  0.52146135E-10 -0.82199879E-11 -0.14748305E-10 -0.66907797E-11  0.36019933E-11 -0.20337146E-08  0.27795872E-09 -0.13161065E-09
      78.000 -0.21998902E-09 -0.50900735E-07 -0.63986835E-08  0.55486163E-10 -0.87678902E-11 -0.15634439E-10 -0.71696875E-11  0.38537099E-11 -0.21671998E-08  0.29469027E-09 -0.13982342E-09
